,flux,norm_error,spec_error,wave
86,-3.2899999618530273,0.4300000071525574,0.4300000071525574,2.3707499504089355
87,-3.2899999618530273,0.4300000071525574,0.4300000071525574,2.370879888534546
88,-3.319999933242798,0.4300000071525574,0.4300000071525574,2.371000051498413
89,-3.359999895095825,0.4300000071525574,0.4300000071525574,2.3711299896240234
90,-3.4200000762939453,0.4300000071525574,0.4300000071525574,2.3712499141693115
91,-3.4800000190734863,0.4300000071525574,0.4300000071525574,2.371380090713501
92,-3.5399999618530273,0.4300000071525574,0.4300000071525574,2.371500015258789
93,-3.5899999141693115,0.4300000071525574,0.4300000071525574,2.3716299533843994
94,-3.619999885559082,0.41999998688697815,0.41999998688697815,2.3717501163482666
95,-3.630000114440918,0.41999998688697815,0.41999998688697815,2.371880054473877
96,-3.5999999046325684,0.41999998688697815,0.41999998688697815,2.371999979019165
97,-3.549999952316284,0.41999998688697815,0.41999998688697815,2.3721299171447754
98,-3.4800000190734863,0.41999998688697815,0.41999998688697815,2.3722500801086426
99,-3.390000104904175,0.41999998688697815,0.41999998688697815,2.372380018234253
100,-3.2799999713897705,0.41999998688697815,0.41999998688697815,2.372499942779541
101,-3.180000066757202,0.41999998688697815,0.41999998688697815,2.3726298809051514
102,-3.0899999141693115,0.4099999964237213,0.4099999964237213,2.3727500438690186
103,-3.0199999809265137,0.4099999964237213,0.4099999964237213,2.372879981994629
104,-2.9600000381469727,0.4099999964237213,0.4099999964237213,2.372999906539917
105,-2.940000057220459,0.4099999964237213,0.4099999964237213,2.3731300830841064
106,-2.940000057220459,0.4099999964237213,0.4099999964237213,2.3732500076293945
107,-2.9600000381469727,0.4099999964237213,0.4099999964237213,2.373379945755005
108,-3.0199999809265137,0.4099999964237213,0.4099999964237213,2.373500108718872
109,-3.0899999141693115,0.4099999964237213,0.4099999964237213,2.3736300468444824
110,-3.190000057220459,0.4099999964237213,0.4099999964237213,2.3737499713897705
111,-3.2899999618530273,0.4000000059604645,0.4000000059604645,2.373879909515381
112,-3.4000000953674316,0.4000000059604645,0.4000000059604645,2.374000072479248
113,-3.509999990463257,0.4000000059604645,0.4000000059604645,2.3741300106048584
114,-3.609999895095825,0.4000000059604645,0.4000000059604645,2.3742499351501465
115,-3.700000047683716,0.4000000059604645,0.4000000059604645,2.374380111694336
116,-3.7799999713897705,0.4000000059604645,0.4000000059604645,2.374500036239624
117,-3.8299999237060547,0.4000000059604645,0.4000000059604645,2.3746299743652344
118,-3.859999895095825,0.4000000059604645,0.4000000059604645,2.3747498989105225
119,-3.880000114440918,0.38999998569488525,0.38999998569488525,2.374880075454712
120,-3.869999885559082,0.38999998569488525,0.38999998569488525,2.375
121,-3.8499999046325684,0.38999998569488525,0.38999998569488525,2.3751299381256104
122,-3.819999933242798,0.38999998569488525,0.38999998569488525,2.3752501010894775
123,-3.7699999809265137,0.38999998569488525,0.38999998569488525,2.375380039215088
124,-3.7100000381469727,0.38999998569488525,0.38999998569488525,2.375499963760376
125,-3.630000114440918,0.38999998569488525,0.38999998569488525,2.3756299018859863
126,-3.5399999618530273,0.38999998569488525,0.38999998569488525,2.3757500648498535
127,-3.450000047683716,0.38999998569488525,0.38999998569488525,2.375880002975464
128,-3.3499999046325684,0.3799999952316284,0.3799999952316284,2.375999927520752
129,-3.25,0.3799999952316284,0.3799999952316284,2.3761301040649414
130,-3.140000104904175,0.3799999952316284,0.3799999952316284,2.3762500286102295
131,-3.0299999713897705,0.3799999952316284,0.3799999952316284,2.37637996673584
132,-2.930000066757202,0.3799999952316284,0.3799999952316284,2.376499891281128
133,-2.8399999141693115,0.3799999952316284,0.3799999952316284,2.3766300678253174
134,-2.7699999809265137,0.3799999952316284,0.3799999952316284,2.3767499923706055
135,-2.7200000286102295,0.3799999952316284,0.3799999952316284,2.376879930496216
136,-2.690000057220459,0.3700000047683716,0.3700000047683716,2.377000093460083
137,-2.690000057220459,0.3700000047683716,0.3700000047683716,2.3771300315856934
138,-2.7200000286102295,0.3700000047683716,0.3700000047683716,2.3772499561309814
139,-2.7699999809265137,0.3700000047683716,0.3700000047683716,2.377379894256592
140,-2.8499999046325684,0.3700000047683716,0.3700000047683716,2.377500057220459
141,-2.9600000381469727,0.3700000047683716,0.3700000047683716,2.3776299953460693
142,-3.0799999237060547,0.3700000047683716,0.3700000047683716,2.3777499198913574
143,-3.2100000381469727,0.3700000047683716,0.3700000047683716,2.377880096435547
144,-3.3399999141693115,0.36000001430511475,0.36000001430511475,2.378000020980835
145,-3.4700000286102295,0.36000001430511475,0.36000001430511475,2.3781299591064453
146,-3.5899999141693115,0.36000001430511475,0.36000001430511475,2.3782498836517334
147,-3.690000057220459,0.36000001430511475,0.36000001430511475,2.378380060195923
148,-3.7799999713897705,0.36000001430511475,0.36000001430511475,2.378499984741211
149,-3.8399999141693115,0.36000001430511475,0.36000001430511475,2.3786299228668213
150,-3.890000104904175,0.36000001430511475,0.36000001430511475,2.3787500858306885
151,-3.9200000762939453,0.36000001430511475,0.36000001430511475,2.378880023956299
152,-3.930000066757202,0.36000001430511475,0.36000001430511475,2.378999948501587
153,-3.940000057220459,0.3499999940395355,0.3499999940395355,2.3791298866271973
154,-3.940000057220459,0.3499999940395355,0.3499999940395355,2.3792500495910645
155,-3.940000057220459,0.3499999940395355,0.3499999940395355,2.379379987716675
156,-3.930000066757202,0.3499999940395355,0.3499999940395355,2.379499912261963
157,-3.9200000762939453,0.3499999940395355,0.3499999940395355,2.3796300888061523
158,-3.9200000762939453,0.3499999940395355,0.3499999940395355,2.3797500133514404
159,-3.9100000858306885,0.3499999940395355,0.3499999940395355,2.379879951477051
160,-3.9100000858306885,0.3499999940395355,0.3499999940395355,2.380000114440918
161,-3.9100000858306885,0.3400000035762787,0.3400000035762787,2.3801300525665283
162,-3.9100000858306885,0.3400000035762787,0.3400000035762787,2.3802499771118164
163,-3.9100000858306885,0.3400000035762787,0.3400000035762787,2.3803799152374268
164,-3.9000000953674316,0.3400000035762787,0.3400000035762787,2.380500078201294
165,-3.9000000953674316,0.3400000035762787,0.3400000035762787,2.3806300163269043
166,-3.9000000953674316,0.3400000035762787,0.3400000035762787,2.3807499408721924
167,-3.880000114440918,0.3400000035762787,0.3400000035762787,2.380880117416382
168,-3.859999895095825,0.3400000035762787,0.3400000035762787,2.38100004196167
169,-3.8299999237060547,0.3400000035762787,0.3400000035762787,2.3811299800872803
170,-3.7899999618530273,0.33000001311302185,0.33000001311302185,2.3812499046325684
171,-3.740000009536743,0.33000001311302185,0.33000001311302185,2.381380081176758
172,-3.6700000762939453,0.33000001311302185,0.33000001311302185,2.381500005722046
173,-3.5999999046325684,0.33000001311302185,0.33000001311302185,2.3816299438476562
174,-3.5299999713897705,0.33000001311302185,0.33000001311302185,2.3817501068115234
175,-3.4600000381469727,0.33000001311302185,0.33000001311302185,2.381880044937134
176,-3.4000000953674316,0.33000001311302185,0.33000001311302185,2.381999969482422
177,-3.3499999046325684,0.33000001311302185,0.33000001311302185,2.3821299076080322
178,-3.319999933242798,0.3199999928474426,0.3199999928474426,2.3822500705718994
179,-3.299999952316284,0.3199999928474426,0.3199999928474426,2.3823800086975098
180,-3.299999952316284,0.3199999928474426,0.3199999928474426,2.382499933242798
181,-3.309999942779541,0.3199999928474426,0.3199999928474426,2.3826301097869873
182,-3.319999933242798,0.3199999928474426,0.3199999928474426,2.3827500343322754
183,-3.3299999237060547,0.3199999928474426,0.3199999928474426,2.3828799724578857
184,-3.3499999046325684,0.3199999928474426,0.3199999928474426,2.382999897003174
185,-3.3499999046325684,0.3199999928474426,0.3199999928474426,2.3831300735473633
186,-3.3399999141693115,0.3199999928474426,0.3199999928474426,2.3832499980926514
187,-3.319999933242798,0.3100000023841858,0.3100000023841858,2.3833799362182617
188,-3.2899999618530273,0.3100000023841858,0.3100000023841858,2.383500099182129
189,-3.25,0.3100000023841858,0.3100000023841858,2.3836300373077393
190,-3.200000047683716,0.3100000023841858,0.3100000023841858,2.3837499618530273
191,-3.1600000858306885,0.3100000023841858,0.3100000023841858,2.3838798999786377
192,-3.119999885559082,0.3100000023841858,0.3100000023841858,2.384000062942505
193,-3.0999999046325684,0.3100000023841858,0.3100000023841858,2.3841300010681152
194,-3.0899999141693115,0.3100000023841858,0.3100000023841858,2.3842499256134033
195,-3.0999999046325684,0.3100000023841858,0.3100000023841858,2.3843801021575928
196,-3.130000114440918,0.30000001192092896,0.30000001192092896,2.384500026702881
197,-3.1700000762939453,0.30000001192092896,0.30000001192092896,2.384629964828491
198,-3.2100000381469727,0.30000001192092896,0.30000001192092896,2.3847498893737793
199,-3.25,0.30000001192092896,0.30000001192092896,2.3848800659179688
200,-3.2699999809265137,0.30000001192092896,0.30000001192092896,2.384999990463257
201,-3.2699999809265137,0.30000001192092896,0.30000001192092896,2.385129928588867
202,-3.25,0.30000001192092896,0.30000001192092896,2.3852500915527344
203,-3.200000047683716,0.30000001192092896,0.30000001192092896,2.3853800296783447
204,-3.140000104904175,0.30000001192092896,0.30000001192092896,2.385499954223633
205,-3.059999942779541,0.30000001192092896,0.30000001192092896,2.385629892349243
206,-2.9800000190734863,0.28999999165534973,0.28999999165534973,2.3857500553131104
207,-2.9000000953674316,0.28999999165534973,0.28999999165534973,2.3858799934387207
208,-2.8399999141693115,0.28999999165534973,0.28999999165534973,2.385999917984009
209,-2.809999942779541,0.28999999165534973,0.28999999165534973,2.3861300945281982
210,-2.7899999618530273,0.28999999165534973,0.28999999165534973,2.3862500190734863
211,-2.7899999618530273,0.28999999165534973,0.28999999165534973,2.3863799571990967
212,-2.809999942779541,0.28999999165534973,0.28999999165534973,2.3864998817443848
213,-2.8399999141693115,0.28999999165534973,0.28999999165534973,2.386630058288574
214,-2.880000114440918,0.28999999165534973,0.28999999165534973,2.3867499828338623
215,-2.9100000858306885,0.28999999165534973,0.28999999165534973,2.3868799209594727
216,-2.950000047683716,0.2800000011920929,0.2800000011920929,2.38700008392334
217,-2.990000009536743,0.2800000011920929,0.2800000011920929,2.38713002204895
218,-3.0299999713897705,0.2800000011920929,0.2800000011920929,2.3872499465942383
219,-3.0799999237060547,0.2800000011920929,0.2800000011920929,2.3873798847198486
220,-3.140000104904175,0.2800000011920929,0.2800000011920929,2.387500047683716
221,-3.2100000381469727,0.2800000011920929,0.2800000011920929,2.387629985809326
222,-3.299999952316284,0.2800000011920929,0.2800000011920929,2.3877499103546143
223,-3.390000104904175,0.2800000011920929,0.2800000011920929,2.3878800868988037
224,-3.4800000190734863,0.2800000011920929,0.2800000011920929,2.388000011444092
225,-3.559999942779541,0.2800000011920929,0.2800000011920929,2.388129949569702
226,-3.630000114440918,0.27000001072883606,0.27000001072883606,2.3882501125335693
227,-3.6700000762939453,0.27000001072883606,0.27000001072883606,2.3883800506591797
228,-3.680000066757202,0.27000001072883606,0.27000001072883606,2.3884999752044678
229,-3.6600000858306885,0.27000001072883606,0.27000001072883606,2.388629913330078
230,-3.609999895095825,0.27000001072883606,0.27000001072883606,2.3887500762939453
231,-3.5399999618530273,0.27000001072883606,0.27000001072883606,2.3888800144195557
232,-3.450000047683716,0.27000001072883606,0.27000001072883606,2.3889999389648438
233,-3.3399999141693115,0.27000001072883606,0.27000001072883606,2.389130115509033
234,-3.240000009536743,0.27000001072883606,0.27000001072883606,2.3892500400543213
235,-3.1500000953674316,0.27000001072883606,0.27000001072883606,2.3893799781799316
236,-3.069999933242798,0.27000001072883606,0.27000001072883606,2.3894999027252197
237,-3.0,0.25999999046325684,0.25999999046325684,2.389630079269409
238,-2.950000047683716,0.25999999046325684,0.25999999046325684,2.3897500038146973
239,-2.930000066757202,0.25999999046325684,0.25999999046325684,2.3898799419403076
240,-2.9100000858306885,0.25999999046325684,0.25999999046325684,2.390000104904175
241,-2.9100000858306885,0.25999999046325684,0.25999999046325684,2.390130043029785
242,-2.9200000762939453,0.25999999046325684,0.25999999046325684,2.3902499675750732
243,-2.930000066757202,0.25999999046325684,0.25999999046325684,2.3903799057006836
244,-2.950000047683716,0.25999999046325684,0.25999999046325684,2.390500068664551
245,-2.9700000286102295,0.25999999046325684,0.25999999046325684,2.390630006790161
246,-2.9800000190734863,0.25999999046325684,0.25999999046325684,2.390749931335449
247,-3.0,0.25999999046325684,0.25999999046325684,2.3908801078796387
248,-3.0199999809265137,0.25999999046325684,0.25999999046325684,2.3910000324249268
249,-3.0399999618530273,0.25,0.25,2.391129970550537
250,-3.059999942779541,0.25,0.25,2.391249895095825
251,-3.0899999141693115,0.25,0.25,2.3913800716400146
252,-3.119999885559082,0.25,0.25,2.3914999961853027
253,-3.1600000858306885,0.25,0.25,2.391629934310913
254,-3.200000047683716,0.25,0.25,2.3917500972747803
255,-3.2300000190734863,0.25,0.25,2.3918800354003906
256,-3.259999990463257,0.25,0.25,2.3919999599456787
257,-3.2799999713897705,0.25,0.25,2.392129898071289
258,-3.2799999713897705,0.25,0.25,2.3922500610351562
259,-3.2699999809265137,0.25,0.25,2.3923799991607666
260,-3.240000009536743,0.25,0.25,2.3924999237060547
261,-3.190000057220459,0.25,0.25,2.392630100250244
262,-3.140000104904175,0.23999999463558197,0.23999999463558197,2.3927500247955322
263,-3.0899999141693115,0.23999999463558197,0.23999999463558197,2.3928799629211426
264,-3.0399999618530273,0.23999999463558197,0.23999999463558197,2.3929998874664307
265,-2.990000009536743,0.23999999463558197,0.23999999463558197,2.39313006401062
266,-2.940000057220459,0.23999999463558197,0.23999999463558197,2.393249988555908
267,-2.9100000858306885,0.23999999463558197,0.23999999463558197,2.3933799266815186
268,-2.869999885559082,0.23999999463558197,0.23999999463558197,2.3935000896453857
269,-2.8499999046325684,0.23999999463558197,0.23999999463558197,2.393630027770996
270,-2.8299999237060547,0.23999999463558197,0.23999999463558197,2.393749952316284
271,-2.809999942779541,0.23999999463558197,0.23999999463558197,2.3938798904418945
272,-2.7899999618530273,0.23999999463558197,0.23999999463558197,2.3940000534057617
273,-2.7799999713897705,0.23999999463558197,0.23999999463558197,2.394129991531372
274,-2.7799999713897705,0.23999999463558197,0.23999999463558197,2.39424991607666
275,-2.7899999618530273,0.23999999463558197,0.23999999463558197,2.3943800926208496
276,-2.809999942779541,0.23999999463558197,0.23999999463558197,2.3945000171661377
277,-2.8499999046325684,0.23000000417232513,0.23000000417232513,2.394629955291748
278,-2.890000104904175,0.23000000417232513,0.23000000417232513,2.3947501182556152
279,-2.940000057220459,0.23000000417232513,0.23000000417232513,2.3948800563812256
280,-2.990000009536743,0.23000000417232513,0.23000000417232513,2.3949999809265137
281,-3.049999952316284,0.23000000417232513,0.23000000417232513,2.395129919052124
282,-3.0899999141693115,0.23000000417232513,0.23000000417232513,2.395250082015991
283,-3.130000114440918,0.23000000417232513,0.23000000417232513,2.3953800201416016
284,-3.1500000953674316,0.23000000417232513,0.23000000417232513,2.3954999446868896
285,-3.1600000858306885,0.23000000417232513,0.23000000417232513,2.3956298828125
286,-3.1600000858306885,0.23000000417232513,0.23000000417232513,2.395750045776367
287,-3.1500000953674316,0.23000000417232513,0.23000000417232513,2.3958799839019775
288,-3.130000114440918,0.23000000417232513,0.23000000417232513,2.3959999084472656
289,-3.109999895095825,0.23000000417232513,0.23000000417232513,2.396130084991455
290,-3.0799999237060547,0.23000000417232513,0.23000000417232513,2.396250009536743
291,-3.059999942779541,0.23000000417232513,0.23000000417232513,2.3963799476623535
292,-3.049999952316284,0.23000000417232513,0.23000000417232513,2.3965001106262207
293,-3.0299999713897705,0.2199999988079071,0.2199999988079071,2.396630048751831
294,-3.0199999809265137,0.2199999988079071,0.2199999988079071,2.396749973297119
295,-3.0199999809265137,0.2199999988079071,0.2199999988079071,2.3968799114227295
296,-3.0199999809265137,0.2199999988079071,0.2199999988079071,2.3970000743865967
297,-3.009999990463257,0.2199999988079071,0.2199999988079071,2.397130012512207
298,-3.009999990463257,0.2199999988079071,0.2199999988079071,2.397249937057495
299,-3.009999990463257,0.2199999988079071,0.2199999988079071,2.3973801136016846
300,-3.009999990463257,0.2199999988079071,0.2199999988079071,2.3975000381469727
301,-3.009999990463257,0.2199999988079071,0.2199999988079071,2.397629976272583
302,-3.009999990463257,0.2199999988079071,0.2199999988079071,2.397749900817871
303,-3.009999990463257,0.2199999988079071,0.2199999988079071,2.3978800773620605
304,-3.0,0.2199999988079071,0.2199999988079071,2.3980000019073486
305,-2.990000009536743,0.2199999988079071,0.2199999988079071,2.398129940032959
306,-2.9800000190734863,0.2199999988079071,0.2199999988079071,2.398250102996826
307,-2.9600000381469727,0.2199999988079071,0.2199999988079071,2.3983800411224365
308,-2.950000047683716,0.2199999988079071,0.2199999988079071,2.3984999656677246
309,-2.930000066757202,0.2199999988079071,0.2199999988079071,2.398629903793335
310,-2.9100000858306885,0.2199999988079071,0.2199999988079071,2.398750066757202
311,-2.890000104904175,0.2199999988079071,0.2199999988079071,2.3988800048828125
312,-2.880000114440918,0.2199999988079071,0.2199999988079071,2.3989999294281006
313,-2.859999895095825,0.20999999344348907,0.20999999344348907,2.39913010597229
314,-2.8499999046325684,0.20999999344348907,0.20999999344348907,2.399250030517578
315,-2.8299999237060547,0.20999999344348907,0.20999999344348907,2.3993799686431885
316,-2.809999942779541,0.20999999344348907,0.20999999344348907,2.3994998931884766
317,-2.7799999713897705,0.20999999344348907,0.20999999344348907,2.399630069732666
318,-2.75,0.20999999344348907,0.20999999344348907,2.399749994277954
319,-2.7100000381469727,0.20999999344348907,0.20999999344348907,2.3998799324035645
320,-2.6600000858306885,0.20999999344348907,0.20999999344348907,2.4000000953674316
321,-2.619999885559082,0.20999999344348907,0.20999999344348907,2.400130033493042
322,-2.5799999237060547,0.20999999344348907,0.20999999344348907,2.40024995803833
323,-2.549999952316284,0.20999999344348907,0.20999999344348907,2.4003798961639404
324,-2.5399999618530273,0.20999999344348907,0.20999999344348907,2.4005000591278076
325,-2.5299999713897705,0.20999999344348907,0.20999999344348907,2.400629997253418
326,-2.549999952316284,0.20999999344348907,0.20999999344348907,2.400749921798706
327,-2.5799999237060547,0.20999999344348907,0.20999999344348907,2.4008800983428955
328,-2.619999885559082,0.20999999344348907,0.20999999344348907,2.4010000228881836
329,-2.6700000762939453,0.20999999344348907,0.20999999344348907,2.401129961013794
330,-2.7100000381469727,0.20999999344348907,0.20999999344348907,2.401249885559082
331,-2.759999990463257,0.20999999344348907,0.20999999344348907,2.4013800621032715
332,-2.799999952316284,0.20999999344348907,0.20999999344348907,2.4014999866485596
333,-2.8299999237060547,0.20999999344348907,0.20999999344348907,2.40162992477417
334,-2.8499999046325684,0.20999999344348907,0.20999999344348907,2.401750087738037
335,-2.859999895095825,0.20999999344348907,0.20999999344348907,2.4018800258636475
336,-2.869999885559082,0.20999999344348907,0.20999999344348907,2.4019999504089355
337,-2.880000114440918,0.20999999344348907,0.20999999344348907,2.402129888534546
338,-2.890000104904175,0.20999999344348907,0.20999999344348907,2.402250051498413
339,-2.9000000953674316,0.20000000298023224,0.20000000298023224,2.4023799896240234
340,-2.9200000762939453,0.20000000298023224,0.20000000298023224,2.4024999141693115
341,-2.940000057220459,0.20000000298023224,0.20000000298023224,2.402630090713501
342,-2.9600000381469727,0.20000000298023224,0.20000000298023224,2.402750015258789
343,-2.990000009536743,0.20000000298023224,0.20000000298023224,2.4028799533843994
344,-3.0199999809265137,0.20000000298023224,0.20000000298023224,2.4030001163482666
345,-3.049999952316284,0.20000000298023224,0.20000000298023224,2.403130054473877
346,-3.0799999237060547,0.20000000298023224,0.20000000298023224,2.403249979019165
347,-3.109999895095825,0.20000000298023224,0.20000000298023224,2.4033799171447754
348,-3.130000114440918,0.20000000298023224,0.20000000298023224,2.4035000801086426
349,-3.1600000858306885,0.20000000298023224,0.20000000298023224,2.403630018234253
350,-3.180000066757202,0.20000000298023224,0.20000000298023224,2.403749942779541
351,-3.2100000381469727,0.20000000298023224,0.20000000298023224,2.4038798809051514
352,-3.2300000190734863,0.20000000298023224,0.20000000298023224,2.4040000438690186
353,-3.25,0.20000000298023224,0.20000000298023224,2.404129981994629
354,-3.259999990463257,0.20000000298023224,0.20000000298023224,2.404249906539917
355,-3.259999990463257,0.20000000298023224,0.20000000298023224,2.4043800830841064
356,-3.259999990463257,0.20000000298023224,0.20000000298023224,2.4045000076293945
357,-3.2300000190734863,0.20000000298023224,0.20000000298023224,2.404629945755005
358,-3.200000047683716,0.20000000298023224,0.20000000298023224,2.404750108718872
359,-3.1600000858306885,0.20000000298023224,0.20000000298023224,2.4048800468444824
360,-3.109999895095825,0.20000000298023224,0.20000000298023224,2.4049999713897705
361,-3.049999952316284,0.20000000298023224,0.20000000298023224,2.405129909515381
362,-3.0,0.20000000298023224,0.20000000298023224,2.405250072479248
363,-2.9600000381469727,0.20000000298023224,0.20000000298023224,2.4053800106048584
364,-2.9200000762939453,0.20000000298023224,0.20000000298023224,2.4054999351501465
365,-2.9000000953674316,0.20000000298023224,0.20000000298023224,2.405630111694336
366,-2.9000000953674316,0.20000000298023224,0.20000000298023224,2.405750036239624
367,-2.9100000858306885,0.20000000298023224,0.20000000298023224,2.4058799743652344
368,-2.930000066757202,0.20000000298023224,0.20000000298023224,2.4059998989105225
369,-2.9600000381469727,0.20000000298023224,0.20000000298023224,2.406130075454712
370,-3.0,0.20000000298023224,0.20000000298023224,2.40625
371,-3.0399999618530273,0.20000000298023224,0.20000000298023224,2.4063799381256104
372,-3.069999933242798,0.20000000298023224,0.20000000298023224,2.4065001010894775
373,-3.0999999046325684,0.20000000298023224,0.20000000298023224,2.406630039215088
